omega,S
-1.6300000000000001,0.0
-1.62,0.0
-1.61,0.0
-1.6,0.0
-1.59,0.0
-1.58,0.0
-1.57,0.0
-1.56,0.0
-1.55,0.0
-1.54,0.0
-1.53,0.0
-1.52,0.0
-1.51,0.0
-1.5,0.0
-1.49,0.0
-1.48,0.0
-1.47,0.0
-1.46,0.0
-1.45,0.0
-1.44,0.0
-1.43,0.0
-1.42,0.0
-1.41,0.0
-1.4000000000000001,0.0
-1.3900000000000001,0.0
-1.3800000000000001,0.0
-1.37,0.0
-1.36,0.0
-1.35,0.0
-1.34,0.0
-1.33,0.0
-1.32,0.0
-1.31,0.0
-1.3,0.0
-1.29,0.0
-1.28,0.0
-1.27,0.0
-1.26,0.0
-1.25,0.0
-1.24,0.0
-1.23,0.0
-1.22,0.0
-1.21,0.0
-1.2,0.0
-1.19,0.0
-1.18,0.0
-1.17,0.0
-1.16,0.0
-1.1500000000000001,0.0
-1.1400000000000001,0.0
-1.1300000000000001,0.0
-1.12,0.0
-1.11,0.0
-1.1,0.0
-1.09,0.0
-1.08,0.0
-1.07,0.0
-1.06,0.0
-1.05,0.0
-1.04,0.0
-1.03,0.0
-1.02,0.0
-1.01,0.0
-1.0,0.0
-0.99,0.0
-0.98,0.0
-0.97,0.0
-0.96,0.0
-0.9500000000000001,0.0
-0.9400000000000001,0.0
-0.93,0.0
-0.92,0.0
-0.91,0.0
-0.9,0.0
-0.89,0.0
-0.88,0.0
-0.87,0.0
-0.86,0.0
-0.85,0.0
-0.84,0.0
-0.8300000000000001,0.0
-0.8200000000000001,0.0
-0.81,0.0
-0.8,0.0
-0.79,0.0
-0.78,0.0
-0.77,0.0
-0.76,0.0
-0.75,0.0
-0.74,0.0
-0.73,0.0
-0.72,0.0
-0.71,0.0
-0.7000000000000001,0.0
-0.6900000000000001,0.0
-0.68,0.0
-0.67,0.0
-0.66,0.0
-0.65,0.0
-0.64,0.0
-0.63,0.0
-0.62,0.0
-0.61,0.0
-0.6,0.0
-0.59,0.0
-0.58,0.0
-0.5700000000000001,0.0
-0.56,0.0
-0.55,0.0
-0.54,0.0
-0.53,0.0
-0.52,0.0
-0.51,0.0
-0.5,0.0
-0.49,0.0
-0.48,0.0
-0.47000000000000003,0.0
-0.46,0.0
-0.45,0.0
-0.44,0.0
-0.43,0.0
-0.42,0.0
-0.41000000000000003,0.0
-0.4,0.0
-0.39,0.0
-0.38,0.0
-0.37,0.0
-0.36,0.0
-0.35000000000000003,0.0
-0.34,0.0
-0.33,0.0
-0.32,0.0
-0.31,0.0
-0.3,0.0
-0.29,0.0
-0.28,0.0
-0.27,0.0
-0.26,0.0
-0.25,0.0
-0.24,0.0
-0.23,0.0
-0.22,0.0
-0.21,0.0
-0.2,0.0
-0.19,0.0
-0.18,0.0
-0.17,0.0
-0.16,0.0
-0.15,0.0
-0.14,0.0
-0.13,0.0
-0.12,0.0
-0.11,0.0
-0.1,0.0
-0.09,0.0
-0.08,0.0
-0.07,0.0
-0.06,0.0
-0.05,0.0
-0.04,0.0
-0.03,0.0
-0.02,0.0
-0.01,0.0
-0.0,0.0
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.1,0.0
0.11,0.0
0.12,0.0
0.13,0.0
0.14,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18,0.0
0.19,0.0
0.2,0.0
0.21,0.0
0.22,0.0
0.23,0.0
0.24,0.0
0.25,0.0
0.26,0.0
0.27,0.0
0.28,0.0
0.29,0.0
0.3,0.0
0.31,0.0
0.32,0.0
0.33,0.0
0.34,0.0
0.35000000000000003,0.0
0.36,0.0
0.37,0.0
0.38,0.0
0.39,0.0
0.4,0.0
0.41000000000000003,0.0
0.42,0.0
0.43,0.0
0.44,0.0
0.45,0.0
0.46,0.0
0.47000000000000003,0.0
0.48,0.0
0.49,0.0
0.5,0.0
0.51,0.0
0.52,0.0
0.53,0.0
0.54,0.0
0.55,0.0
0.56,0.0
0.5700000000000001,0.0
0.58,0.0
0.59,0.0
0.6,0.0
0.61,0.0
0.62,0.0
0.63,0.0
0.64,0.0
0.65,0.0
0.66,0.0
0.67,0.0
0.68,0.0
0.6900000000000001,0.0
0.7000000000000001,0.0
0.71,0.0
0.72,0.0
0.73,0.0
0.74,0.0
0.75,0.0
0.76,0.0
0.77,0.0
0.78,0.0
0.79,0.0
0.8,0.0
0.81,0.0
0.8200000000000001,0.0
0.8300000000000001,0.0
0.84,0.0
0.85,0.0
0.86,0.0
0.87,0.0
0.88,0.0
0.89,0.0
0.9,0.0
0.91,0.0
0.92,0.0
0.93,0.0
0.9400000000000001,0.0
0.9500000000000001,0.0
0.96,0.0
0.97,0.0
0.98,0.0
0.99,0.0
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.1300000000000001,0.0
1.1400000000000001,0.0
1.1500000000000001,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,6.411867654093403e-5
1.32,0.00032059338270467013
1.33,0.00032059338270467013
1.34,0.0011541361777368123
1.35,0.002564747061637361
1.36,0.004103595298619778
1.37,0.005610384197331728
1.3800000000000001,0.015773194429069774
1.3900000000000001,0.029366353855747797
1.4000000000000001,0.04222214850220508
1.41,0.07319146927147614
1.42,0.10951469953191519
1.43,0.16478499871020033
1.44,0.2448371663715565
1.45,0.3475232268518624
1.46,0.47358054493133883
1.47,0.6304789464270049
1.48,0.8279644701730816
1.49,1.0522836600515395
1.5,1.3459792579472882
1.51,1.6125847150044916
1.52,1.9398784994076899
1.53,2.255919456077954
1.54,2.6383232429680845
1.55,2.987513555410012
1.56,3.284960095883406
1.57,3.617030721688903
1.58,3.9367264429219984
1.59,4.236609493103948
1.6,4.492923902576331
1.61,4.669699093799685
1.62,4.829034005003908
1.6300000000000001,4.932136836881729
1.6400000000000001,4.986926245985959
1.6500000000000001,4.980161725610888
1.6600000000000001,4.976731376415949
1.67,4.926109681286882
1.68,4.867409032913657
1.69,4.736991644829397
1.7,4.611383157485706
1.71,4.431818803832821
1.72,4.263731693280763
1.73,4.083269678156304
1.74,3.851288306431205
1.75,3.6422934802460305
1.76,3.4464429827517473
1.77,3.2473224327538777
1.78,3.0604485499753236
1.79,2.860334160491068
1.8,2.6811545188974284
1.81,2.4858169708154723
1.82,2.3096829663575273
1.83,2.165960952891023
1.84,1.9981944357216688
1.85,1.843572247243207
1.86,1.7339934290347512
1.87,1.5956894437359568
1.8800000000000001,1.496081079729615
1.8900000000000001,1.3642210214231838
1.9000000000000001,1.274294577574524
1.9100000000000001,1.1686590579733347
1.92,1.0849841850874158
1.93,1.0090997314012207
1.94,0.9191412282142899
1.95,0.8663394980828311
1.96,0.8062923575022461
1.97,0.7328123541863355
1.98,0.6942129109086933
1.99,0.6482398198288435
2.0,0.6165651936176221
2.0100000000000002,0.562064318557828
2.02,0.5119555728410877
2.0300000000000002,0.4873660603876395
2.04,0.44831778637421077
2.05,0.4270945044391615
2.06,0.3994272955117485
2.07,0.3780116575470766
2.08,0.3573975030391663
2.09,0.3333209399980454
2.1,0.32152310351451363
2.11,0.2986968546659409
2.12,0.2772170980247281
2.13,0.2700999249286845
2.14,0.26682987242509676
2.15,0.23698262849529192
2.16,0.22951280267827318
2.17,0.22681981826355394
2.18,0.2154066938392676
2.19,0.19633138756833976
2.2,0.19379869984497294
2.21,0.17853845482823064
2.22,0.17119686636429368
2.23,0.16744592378664902
2.24,0.15529543458214207
2.25,0.14920416031075331
2.2600000000000002,0.15519925656733063
2.27,0.1437540728047739
2.2800000000000002,0.13872075669631062
2.29,0.13673307772354162
2.3000000000000003,0.1302891507311778
2.31,0.12224225682529058
2.32,0.11627921990698371
2.33,0.11820278020321173
2.34,0.11105354776889757
2.35,0.10842468203071934
2.36,0.11012382695905402
2.37,0.10576375695427055
2.38,0.09851834650514504
2.39,0.09422239517690245
2.4,0.09056763061406924
2.41,0.08402752560689396
2.42,0.08726551877221113
2.43,0.08832347693513655
2.44,0.07751947993798917
2.45,0.07168468037276421
2.46,0.08168719391314988
2.47,0.09024703723136457
2.48,0.08739375612529299
2.49,0.071877036402387
2.5,0.06495221933596614
2.5100000000000002,0.06735666970625115
2.52,0.06693989830873509
2.5300000000000002,0.06758108507414443
2.54,0.06617047419024388
2.5500000000000003,0.061553929479296644
2.56,0.05748239351894735
2.57,0.054789409104228116
2.58,0.05520618050174419
2.59,0.051006407188313035
2.6,0.05020492373155135
2.61,0.047992829390889134
2.62,0.04738370196375027
2.63,0.05418028167708925
2.64,0.048024888729159596
2.65,0.04478689556384243
2.66,0.035361450112325124
2.67,0.030809024077918804
2.68,0.03257228768279449
2.69,0.03289288106549916
2.7,0.030712846063107407
2.71,0.030392252680402746
2.72,0.02891752311996126
2.73,0.031738744887762356
2.74,0.02680160679411043
2.75,0.024172741055932135
2.7600000000000002,0.026641310102758095
2.77,0.02196064671526991
2.7800000000000002,0.026673369441028567
2.79,0.029847243929804805
2.8000000000000003,0.027122200176815103
2.81,0.028244277016281454
2.82,0.025262758557128017
2.83,0.016029669135233512
2.84,0.015324363693283233
2.85,0.013400803397055214
2.86,0.010419284937901781
2.87,0.010258988246549446
2.88,0.005514206182520327
2.89,0.005450087505979392
2.9,0.005193612799815657
2.91,0.006668342360257139
2.92,0.007533944493559747
2.93,0.00936132677497637
2.94,0.005610384197331728
2.95,0.0055783248590612605
2.96,0.004488307357865383
2.97,0.006540105007175271
2.98,0.006059214933118266
2.99,0.0039432986072674425
3.0,0.0033982898566695036
3.0100000000000002,0.005353909491167991
3.02,0.005770680888684063
3.0300000000000002,0.004648604049217717
3.04,0.0030456371356943667
3.0500000000000003,0.0014106108839005485
3.06,0.0005770680888684061
3.0700000000000003,0.00022441536789326912
3.08,6.411867654093403e-5
3.09,0.0007694241184912084
3.1,0.0004808900740570052
3.11,0.00016029669135233507
