omega,S
1.0,0.0
1.0,1749.9999999999998
1.0004,0.47873058328790813
1.0008,0.47873012370676876
1.0012,0.47872935773918357
1.0016,0.4787282853866233
1.002,0.47872690665114676
1.0024,0.47872522153540115
1.0028,0.4787232300426219
1.0032,0.4787209321766326
1.0036,0.47871832794184505
1.004,0.47871541734325934
1.0044,0.47871220038646384
1.0048,0.47870867707763476
1.0052,0.4787048474235368
1.0056,0.47870071143152254
1.006,0.4786962691095329
1.0064,0.47869152046609664
1.0068,0.4786864655103307
1.0072,0.4786811042519401
1.0076,0.4786754367012177
1.008,0.47866946286904444
1.0084,0.4786631827668892
1.0088,0.4786565964068086
1.0092,0.47864970380144717
1.0096,0.47864250496403743
1.01,0.47863499990839936
1.0104,0.4786271886489409
1.0108,0.47861907120065755
1.0112,0.4786106475791325
1.0116,0.4786019178005365
1.012,0.4785928818816278
1.0124,0.4785835398397521
1.0128,0.4785738916928426
1.0132,0.4785639374594198
1.0136,0.47855367715859143
1.014,0.4785431108100527
1.0144,0.47853223843408577
1.0148,0.4785210600515599
1.0152,0.47850957568393165
1.0156,0.4784977853532443
1.016,0.478485689082128
1.0164,0.47847328689380014
1.0168,0.4784605788120643
1.0172,0.4784475648613111
1.0176,0.47843424506651777
1.018,0.478420619453248
1.0184,0.47840668804765174
1.0188,0.4783924508764656
1.0192,0.47837790796701224
1.0196,0.47836305934720075
1.02,0.47834790504552605
1.0204,0.4783324450910692
1.0208,0.47831667951349716
1.0212,0.47830060834306265
1.0216,0.47828423161060424
1.022,0.478267549347546
1.0224,0.4782505615858976
1.0228,0.47823326835825414
1.0232,0.4782156696977959
1.0236,0.4781977656382885
1.024,0.4781795562140826
1.0244,0.47816104146011396
1.0248,0.47814222141190305
1.0252,0.47812309610555526
1.0256,0.4781036655777605
1.026,0.47808392986579334
1.0264,0.47806388900751273
1.0268,0.47804354304136176
1.0272000000000001,0.478022892006368
1.0276,0.4780019359421427
1.028,0.47798067488888135
1.0284,0.477959108887363
1.0288,0.47793723797895055
1.0292,0.4779150622055902
1.0296,0.4778925816098118
1.03,0.47786979623472836
1.0304,0.47784670612403585
1.0308,0.4778233113220134
1.0312,0.477799611873523
1.0316,0.4777756078240093
1.032,0.4777512992194993
1.0324,0.4777266861066028
1.0328,0.4777017685325114
1.0332,0.47767654654499925
1.0336,0.47765102019242206
1.034,0.4776251895237177
1.0344,0.4775990545884053
1.0348,0.47757261543658575
1.0352,0.47754587211894123
1.0356,0.4775188246867349
1.036,0.4774914731918111
1.0364,0.477463817686595
1.0368,0.47743585822409235
1.0372,0.47740759485788936
1.0376,0.4773790276421527
1.038,0.477350156631629
1.0384,0.4773209818816452
1.0388,0.47729150344810756
1.0392,0.4772617213875024
1.0396,0.4772316357568951
1.04,0.47720124661393065
1.0404,0.47717055401683295
1.0408,0.4771395580244048
1.0412,0.4771082586960276
1.0416,0.47707665609166133
1.042,0.47704475027184445
1.0424,0.47701254129769327
1.0428,0.47698002923090227
1.0432,0.4769472141337435
1.0436,0.47691409606906654
1.044,0.4768806751002984
1.0444,0.4768469512914433
1.0448,0.47681292470708214
1.0452,0.4767785954123726
1.0456,0.47674396347304915
1.046,0.47670902895542216
1.0464,0.47667379192637843
1.0468,0.4766382524533805
1.0472,0.47660241060446634
1.0476,0.47656626644824984
1.048,0.4765298200539198
1.0484,0.47649307149124
1.0488,0.4764560208305492
1.0492,0.47641866814276057
1.0496,0.4763810134993617
1.05,0.4763430569724142
1.0504,0.47630479863455355
1.0508,0.4762662385589891
1.0512,0.47622737681950317
1.0516,0.47618821349045165
1.052,0.4761487486467633
1.0524,0.4761089823639394
1.0528,0.47606891471805385
1.0532,0.47602854578575265
1.0536,0.47598787564425393
